City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Haines Junction,CA,2022-11-18 09:50:24,60.7522,-137.5108,6.75,85,98,0.0
294,Springfield,US,2022-11-18 09:48:01,37.2153,-93.2982,30.85,52,100,12.66
295,Saldanha,ZA,2022-11-18 09:50:25,-33.0117,17.9442,63.18,59,95,10.67
296,Kiunga,PG,2022-11-18 09:50:26,-6.1219,141.2906,77.13,89,69,1.7
297,Nalbari,IN,2022-11-18 09:50:26,26.4456,91.4354,80.58,61,0,7.27
298,Labuan,MY,2022-11-18 09:50:26,5.2767,115.2417,80.96,88,40,3.44
299,Dabola,GN,2022-11-18 09:50:27,10.75,-11.1167,78.1,33,100,3.78
300,Corumba,BR,2022-11-18 09:46:53,-19.0092,-57.6533,69.75,54,1,2.75
301,Tasiilaq,GL,2022-11-18 09:50:27,65.6145,-37.6368,36.25,90,100,24.36
302,Santa Rosa,PH,2022-11-18 09:48:43,14.3122,121.1114,82.38,87,98,11.18
303,Santa Fe Do Sul,BR,2022-11-18 09:50:28,-20.2111,-50.9258,70.88,52,0,12.08
304,Davila,PH,2022-11-18 09:50:28,18.4726,120.5763,89.58,81,27,19.1
305,Manokwari,ID,2022-11-18 09:50:29,-0.8667,134.0833,80.17,82,93,3.96
306,General Roca,AR,2022-11-18 09:50:29,-39.0333,-67.5833,69.98,57,71,6.78
307,Maceo,CO,2022-11-18 09:50:30,6.552,-74.7874,65.64,99,100,1.39
308,Fairlie,GB,2022-11-18 09:50:30,55.756,-4.8556,47.48,90,100,1.01
309,Sisimiut,GL,2022-11-18 09:50:31,66.9395,-53.6735,17.49,82,100,10.09
310,Lazaro Cardenas,MX,2022-11-18 09:50:31,17.9583,-102.2,73.98,91,5,4.29
311,Lavrentiya,RU,2022-11-18 09:50:32,65.5833,-171.0,30.52,90,32,11.65
312,Kaeo,NZ,2022-11-18 09:50:32,-35.1,173.7833,61.32,92,45,8.1
313,Romny,UA,2022-11-18 09:50:32,50.751,33.4747,29.55,63,36,3.29
314,Sorland,NO,2022-11-18 09:50:33,67.667,12.6934,44.46,53,91,8.43
315,Roblin,CA,2022-11-18 09:50:33,51.23,-101.3565,6.12,87,100,14.43
316,Fare,PF,2022-11-18 09:50:34,-16.7,-151.0167,77.56,78,98,2.21
317,Petropavlovsk-Kamchatskiy,RU,2022-11-18 09:50:35,53.0452,158.6483,16.39,57,0,6.71
318,Fuling,CN,2022-11-18 09:50:35,29.7022,107.3919,61.48,85,100,0.47
319,Atikokan,CA,2022-11-18 09:50:35,48.7555,-91.6216,12.2,93,99,7.31
320,Serpa,PT,2022-11-18 09:50:36,37.9458,-7.5975,53.56,67,8,17.36
321,Jiangkou,CN,2022-11-18 09:51:36,25.4872,119.1986,70.57,76,15,9.8
322,Keti Bandar,PK,2022-11-18 09:51:37,24.1447,67.4497,84.02,41,0,10.31
323,Jacareacanga,BR,2022-11-18 09:51:36,-6.2222,-57.7528,73.9,93,100,1.5
324,Kaduqli,SD,2022-11-18 09:51:37,11.0167,29.7167,92.59,14,3,10.11
325,Tessalit,ML,2022-11-18 09:51:38,20.1986,1.0114,79.95,12,82,12.64
326,Tripoli,LY,2022-11-18 09:51:01,32.8752,13.1875,73.63,49,0,14.07
327,Ler,SS,2022-11-18 09:51:38,8.3018,30.1418,95.67,17,10,6.46
328,Gouyave,GD,2022-11-18 09:51:39,12.1646,-61.7296,77.77,83,20,11.5
329,Saint George,US,2022-11-18 09:51:39,37.1041,-113.5841,36.19,51,0,0.0
330,Xichang,CN,2022-11-18 09:51:40,27.8964,102.2634,58.75,54,0,2.48
331,Bull Savanna,JM,2022-11-18 09:51:40,17.8868,-77.5902,72.64,84,86,5.12
332,Kulunda,RU,2022-11-18 09:51:40,52.566,78.9385,17.71,67,53,5.06
333,Adrar,MR,2022-11-18 09:51:41,20.5022,-10.0711,75.24,13,0,7.67
334,Nizhniy Kuranakh,RU,2022-11-18 09:51:41,58.8353,125.4869,6.8,97,88,3.6
335,Victoria,HK,2022-11-18 09:50:02,22.2855,114.1577,79.18,80,0,17.0
336,Cravo Norte,CO,2022-11-18 09:51:42,6.3017,-70.2041,73.0,94,86,2.95
337,High Rock,BS,2022-11-18 09:51:42,26.6208,-78.2833,71.62,70,91,14.97
338,Riohacha,CO,2022-11-18 09:51:43,11.5444,-72.9072,76.5,91,100,7.58
339,Umm Lajj,SA,2022-11-18 09:51:43,25.0213,37.2685,78.85,43,86,12.24
340,Pilar,BR,2022-11-18 09:51:43,-9.5972,-35.9567,73.33,79,53,4.79
341,Campo Grande,BR,2022-11-18 09:51:44,-20.4428,-54.6464,69.35,49,0,10.36
342,Broken Hill,AU,2022-11-18 09:49:21,-31.95,141.4333,72.59,29,97,8.75
343,Ambon,ID,2022-11-18 09:51:44,-3.6954,128.1814,84.34,79,40,3.44
344,Guiren,CN,2022-11-18 09:51:45,33.6697,118.1889,60.01,67,100,5.86
345,Matara,LK,2022-11-18 09:51:45,5.9485,80.5353,85.19,50,100,3.36
346,Katubao,PH,2022-11-18 09:51:46,5.8892,124.8294,80.58,83,99,3.02
347,Tahe,CN,2022-11-18 09:51:46,52.3333,124.7333,13.73,96,89,2.06
348,Oda,JP,2022-11-18 09:51:46,35.1833,132.5,56.17,70,0,9.37
349,Cabedelo,BR,2022-11-18 09:51:47,-6.9811,-34.8339,75.87,72,50,10.74
350,Elizabeth City,US,2022-11-18 09:51:47,36.2946,-76.2511,33.82,85,0,9.22
351,Madera,US,2022-11-18 09:51:48,37.1666,-119.8343,53.08,56,10,2.71
352,Portland,US,2022-11-18 09:50:43,45.5234,-122.6762,42.75,49,0,14.97
353,Las Tunas,CU,2022-11-18 09:51:49,20.9617,-76.9511,72.25,95,78,7.43
354,Taitung,TW,2022-11-18 09:51:49,22.7583,121.1444,75.47,94,20,2.3
355,Port Jervis,US,2022-11-18 09:51:49,41.3751,-74.6927,32.02,83,19,7.92
356,Muros,ES,2022-11-18 09:51:50,42.7762,-9.0603,49.68,96,38,12.41
357,Katsuura,JP,2022-11-18 09:51:50,35.1333,140.3,60.33,72,98,8.61
358,Gari,RU,2022-11-18 09:51:51,59.4307,62.3497,14.56,78,2,7.83
359,Tezu,IN,2022-11-18 09:51:51,27.9167,96.1667,70.61,53,0,1.68
360,Kailua,US,2022-11-18 09:51:52,21.4022,-157.7394,75.18,83,88,8.39
361,Zhigansk,RU,2022-11-18 09:51:52,66.7697,123.3711,-21.86,95,83,8.72
362,Warrington,GB,2022-11-18 09:51:53,53.3925,-2.5802,50.11,92,75,16.11
363,Hami,CN,2022-11-18 09:51:53,42.8,93.45,40.48,45,11,5.39
364,Iquitos,PE,2022-11-18 09:51:54,-3.7481,-73.2472,73.44,94,75,2.3
365,Unai,BR,2022-11-18 09:51:54,-16.3575,-46.9061,73.62,76,0,3.74
366,The Valley,AI,2022-11-18 09:51:54,18.217,-63.0578,80.1,70,2,18.86
367,Fort Nelson,CA,2022-11-18 09:51:55,58.8053,-122.7002,-2.61,84,0,2.3
368,Alice Springs,AU,2022-11-18 09:50:01,-23.7,133.8833,85.55,39,40,25.32
369,Yongan,CN,2022-11-18 09:52:55,39.6957,113.6871,40.84,71,98,7.05
370,Wattegama,LK,2022-11-18 09:52:56,6.7989,81.4808,83.55,54,100,6.02
371,Mount Gambier,AU,2022-11-18 09:52:56,-37.8333,140.7667,58.08,80,100,4.45
372,Amapa,BR,2022-11-18 09:52:57,1.0,-52.0,72.64,92,84,1.86
373,Manzanillo,CU,2022-11-18 09:52:57,20.3433,-77.1167,71.94,94,99,8.59
374,Krasnoborsk,RU,2022-11-18 09:52:57,61.5598,45.934,18.72,74,14,1.81
375,Tevriz,RU,2022-11-18 09:52:58,57.509,72.4042,5.2,87,24,5.91
376,Marystown,CA,2022-11-18 09:52:58,47.1666,-55.1483,38.5,75,64,30.58
377,Mitchell,US,2022-11-18 09:52:16,43.7094,-98.0298,10.74,77,0,13.8
378,Saint-Louis,SN,2022-11-18 09:52:59,16.3333,-15.0,71.24,12,1,16.8
379,Menongue,AO,2022-11-18 09:52:59,-14.6585,17.691,93.96,20,3,8.39
380,Pacific Grove,US,2022-11-18 09:53:00,36.6177,-121.9166,51.42,90,75,8.99
381,Calvia,ES,2022-11-18 09:53:00,39.5657,2.5062,69.91,48,70,6.35
382,La Huerta,MX,2022-11-18 09:53:00,19.4667,-104.65,66.6,92,8,3.65
383,Campo Gobierno,MX,2022-11-18 09:53:01,24.6536,-107.5411,58.19,89,39,2.89
384,Ossora,RU,2022-11-18 09:53:01,59.2353,163.0719,14.9,81,24,7.18
385,Tunceli,TR,2022-11-18 09:53:02,39.1083,39.5471,50.5,74,99,2.73
386,Glendive,US,2022-11-18 09:53:02,47.1053,-104.7125,3.18,80,0,9.22
387,Sandakan,MY,2022-11-18 09:53:03,5.8402,118.1179,78.48,94,40,3.44
388,Hunchun,CN,2022-11-18 09:53:03,42.8675,130.3581,37.18,66,5,3.83
389,Biak,ID,2022-11-18 09:53:03,-0.9131,122.8766,78.93,82,100,1.88
390,Suntar,RU,2022-11-18 09:53:04,62.1444,117.6319,-17.66,99,67,3.42
391,Ancud,CL,2022-11-18 09:53:04,-41.8697,-73.8203,53.46,97,100,3.56
392,Prince Rupert,CA,2022-11-18 09:53:05,54.3161,-130.3201,44.29,64,0,3.44
393,Bubaque,GW,2022-11-18 09:53:05,11.2833,-15.8333,81.32,55,100,13.27
394,Korla,CN,2022-11-18 09:53:05,41.7597,86.1469,44.51,22,11,3.13
395,Lishu,CN,2022-11-18 09:53:06,43.3047,124.3278,33.46,84,100,6.29
396,Puerto Madryn,AR,2022-11-18 09:50:54,-42.7692,-65.0385,65.01,74,100,3.4
397,Pemba,MZ,2022-11-18 09:53:07,-12.974,40.5178,84.9,70,20,13.8
398,Ribeira Grande,PT,2022-11-18 09:53:07,38.5167,-28.7,61.2,63,75,5.75
399,Thaba Nchu,ZA,2022-11-18 09:53:08,-29.2093,26.839,84.52,16,37,17.9
400,Brae,GB,2022-11-18 09:53:08,60.3964,-1.353,45.41,70,100,33.46
401,Carnarvon,AU,2022-11-18 09:53:09,-24.8667,113.6333,66.4,51,9,25.21
402,Saint-Augustin,CA,2022-11-18 09:53:09,51.226,-58.6502,28.13,95,100,10.13
403,Ahmadpur,IN,2022-11-18 09:50:29,18.7,76.9333,80.01,33,1,9.82
404,Mufulira,ZM,2022-11-18 09:53:10,-12.5498,28.2407,88.12,30,8,5.53
405,Sao Joao Do Piaui,BR,2022-11-18 09:53:10,-8.3581,-42.2467,82.58,51,100,4.25
406,Olinda,BR,2022-11-18 09:53:11,-8.0089,-34.8553,80.33,74,40,5.75
407,Siguiri,GN,2022-11-18 09:53:11,11.6667,-9.5,84.34,17,91,8.12
408,Angoche,MZ,2022-11-18 09:53:11,-16.2325,39.9086,87.91,57,4,14.41
409,Coari,BR,2022-11-18 09:53:12,-4.085,-63.1414,72.03,99,100,2.82
410,Hamilton,US,2022-11-18 09:53:12,39.1834,-84.5333,32.86,70,82,4.0
411,Ahipara,NZ,2022-11-18 09:53:13,-35.1667,173.1667,58.93,89,71,10.6
412,New York,US,2022-11-18 09:51:27,40.7143,-74.006,37.17,69,3,15.99
413,Buraydah,SA,2022-11-18 09:52:20,26.326,43.975,73.85,41,100,13.15
414,Lucapa,AO,2022-11-18 09:53:14,-8.4192,20.7447,68.14,92,99,4.85
415,Kununurra,AU,2022-11-18 09:53:14,-15.7667,128.7333,85.98,66,100,18.41
416,Mitu,CO,2022-11-18 09:53:15,1.1983,-70.1733,70.05,100,97,0.63
417,Bourail,NC,2022-11-18 09:54:15,-21.5667,165.4833,74.44,77,100,5.14
418,Nishihara,JP,2022-11-18 09:54:16,26.1842,127.7558,76.68,94,40,5.75
419,Kirchzarten,DE,2022-11-18 09:54:16,47.9667,7.95,49.32,91,100,4.0
420,Camacha,PT,2022-11-18 09:54:17,33.0833,-16.3333,63.82,63,40,16.11
421,Atar,MR,2022-11-18 09:54:17,20.5169,-13.0499,77.05,15,0,4.61
422,Muzhi,RU,2022-11-18 09:54:18,65.3667,64.6667,23.9,78,95,19.64
423,Sao Joao Da Barra,BR,2022-11-18 09:54:18,-21.6403,-41.0511,71.69,80,0,10.45
424,Teluknaga,ID,2022-11-18 09:54:19,-6.0989,106.6381,87.15,79,40,18.41
425,Whitehorse,CA,2022-11-18 09:54:19,60.7161,-135.0538,11.17,92,100,6.91
426,Arona,ES,2022-11-18 09:54:20,28.0996,-16.681,69.12,74,20,6.91
427,Svetlaya,RU,2022-11-18 09:54:21,46.5389,138.3297,29.98,78,77,6.67
428,Saint-Georges,GD,2022-11-18 09:54:21,12.0564,-61.7485,78.48,83,20,11.5
429,Mount Barker,AU,2022-11-18 09:54:22,-35.0667,138.8667,64.13,81,5,13.27
430,Onega,RU,2022-11-18 09:54:22,63.9061,38.1404,28.8,89,100,0.94
431,Raga,SS,2022-11-18 09:54:22,8.4596,25.678,91.4,15,50,7.05
432,Vanimo,PG,2022-11-18 09:54:23,-2.6741,141.3028,79.81,83,100,4.9
433,Flinders,AU,2022-11-18 09:54:23,-34.5833,150.8552,58.37,79,15,3.22
434,Rundu,NA,2022-11-18 09:54:24,-17.9333,19.7667,97.32,14,0,6.58
435,Souillac,MU,2022-11-18 09:54:24,-20.5167,57.5167,80.98,47,20,9.22
436,Kousseri,CM,2022-11-18 09:53:27,12.0769,15.0306,87.76,16,0,12.66
437,Tornio,FI,2022-11-18 09:54:25,65.8481,24.1466,15.82,74,25,6.26
438,Nago,JP,2022-11-18 09:54:25,26.5881,127.9761,77.45,87,19,1.23
439,Okato,NZ,2022-11-18 09:54:26,-39.2,173.8833,59.52,100,34,4.47
440,Ust-Kalmanka,RU,2022-11-18 09:54:26,52.1207,83.305,23.92,81,100,5.46
441,Manyana,BW,2022-11-18 09:54:27,-23.4,21.7167,91.56,18,62,8.43
442,Springbok,ZA,2022-11-18 09:54:27,-29.6643,17.8865,74.5,12,44,12.93
443,San Patricio,US,2022-11-18 09:52:52,28.017,-97.5169,56.84,58,100,9.08
444,Silver City,US,2022-11-18 09:54:28,32.7701,-108.2803,36.63,64,0,9.22
445,Bethel,US,2022-11-18 09:54:28,41.3712,-73.414,34.54,75,7,1.99
446,Zavodskoy,RU,2022-11-18 09:54:28,43.4597,132.2922,36.99,55,2,2.24
447,Adre,TD,2022-11-18 09:54:29,13.4667,22.2,84.83,16,0,10.0
448,Tilichiki,RU,2022-11-18 09:54:29,60.4667,166.1,1.92,98,68,5.53
449,Makakilo City,US,2022-11-18 09:54:30,21.3469,-158.0858,73.56,82,20,3.44
450,Yulara,AU,2022-11-18 09:53:41,-25.2406,130.9889,87.15,34,21,15.59
451,Bansi,IN,2022-11-18 09:54:30,27.1833,82.9333,77.11,29,0,2.86
452,San Jose,US,2022-11-18 09:50:15,37.3394,-121.895,52.59,72,0,3.44
453,North Bend,US,2022-11-18 09:54:32,43.4065,-124.2243,40.06,94,0,0.0
454,Valparaiso,CL,2022-11-18 09:54:32,-33.0393,-71.6273,61.48,100,75,2.3
455,Quatre Cocos,MU,2022-11-18 09:54:33,-20.2078,57.7625,80.71,56,2,8.5
456,Mehamn,NO,2022-11-18 09:54:33,71.0357,27.8492,35.55,87,0,11.5
457,Leningradskiy,RU,2022-11-18 09:54:34,69.3833,178.4167,-2.83,95,67,10.11
458,Likasi,CD,2022-11-18 09:54:34,-10.9814,26.7333,77.68,63,8,4.65
459,Rubtsovsk,RU,2022-11-18 09:54:30,51.5,81.25,22.78,77,100,2.53
460,Bollnas,SE,2022-11-18 09:54:35,61.3482,16.3946,35.49,70,100,5.46
461,Lincoln,US,2022-11-18 09:55:34,40.8,-96.667,15.53,70,6,5.99
462,Barcelos,PT,2022-11-18 09:55:35,41.5388,-8.6151,53.85,79,24,5.68
463,Baykit,RU,2022-11-18 09:55:36,61.67,96.37,-0.96,96,100,5.28
464,Alegrete,BR,2022-11-18 09:55:36,-29.7831,-55.7919,67.01,47,0,11.45
465,Qandala,SO,2022-11-18 09:55:36,11.472,49.8728,81.64,60,15,8.39
466,Isangel,VU,2022-11-18 09:55:37,-19.55,169.2667,78.82,84,49,5.3
467,Doha,QA,2022-11-18 09:55:07,25.2867,51.5333,91.38,43,0,14.97
468,Abha,SA,2022-11-18 09:55:39,18.2164,42.5053,73.22,31,20,9.22
469,Hailin,CN,2022-11-18 09:55:39,44.5833,129.4167,25.72,87,4,3.0
470,Mokhsogollokh,RU,2022-11-18 09:55:39,61.4681,128.9203,-6.83,100,94,0.72
471,Havoysund,NO,2022-11-18 09:55:40,70.9963,24.6622,35.83,62,74,9.26
472,Kahului,US,2022-11-18 09:55:40,20.8947,-156.47,79.84,77,88,3.0
473,Kuldur,RU,2022-11-18 09:55:41,49.2167,131.6333,21.83,96,86,5.03
474,Kurumkan,RU,2022-11-18 09:55:41,54.3,110.3,15.82,82,26,7.0
475,Barcelona,ES,2022-11-18 09:53:15,41.3888,2.159,62.69,68,20,13.8
476,Half Moon Bay,US,2022-11-18 09:55:42,37.4636,-122.4286,51.91,78,20,8.05
477,Coahuayana,MX,2022-11-18 09:55:42,18.7333,-103.6833,72.46,93,1,3.74
478,Beringovskiy,RU,2022-11-18 09:55:43,63.05,179.3167,19.94,87,100,8.79
479,Aykhal,RU,2022-11-18 09:53:10,66.0,111.5,-16.73,94,94,12.82
480,Kimbe,PG,2022-11-18 09:50:59,-5.5502,150.1429,77.76,90,100,1.59
481,Ropczyce,PL,2022-11-18 09:55:43,50.0523,21.6089,33.82,88,100,6.73
482,San Quintin,MX,2022-11-18 09:55:44,30.4833,-115.95,58.24,49,84,5.44
483,Daru,PG,2022-11-18 09:55:44,-9.0763,143.2092,81.19,80,100,6.71
484,San Vicente,AR,2022-11-18 09:55:44,-26.6167,-54.1333,62.24,59,0,4.0
485,Waddan,LY,2022-11-18 09:55:45,29.1614,16.139,77.22,16,5,9.86
486,Yashkul,RU,2022-11-18 09:55:45,46.1711,45.3435,56.19,62,100,16.78
487,Uren,RU,2022-11-18 09:55:46,57.4552,45.7852,25.81,69,94,13.56
488,Pringsewu,ID,2022-11-18 09:55:46,-5.3582,104.9744,79.48,86,100,4.68
489,Byron Bay,AU,2022-11-18 09:55:46,-28.65,153.6167,62.71,71,8,2.89
490,Cervo,ES,2022-11-18 09:55:47,43.6702,-7.4101,50.97,74,74,14.29
491,Bose,IT,2022-11-18 09:55:47,45.4612,8.0137,58.28,62,0,2.86
492,Vestmannaeyjar,IS,2022-11-18 09:55:48,63.4427,-20.2734,45.59,70,20,12.66
493,Orlea,RO,2022-11-18 09:55:48,43.75,24.3833,56.16,57,100,7.67
494,Kysyl-Syr,RU,2022-11-18 09:55:49,63.8986,122.7617,-30.21,100,22,2.64
495,Galesburg,US,2022-11-18 09:55:49,40.9478,-90.3712,22.96,84,100,16.11
496,Nanyang,CN,2022-11-18 09:55:49,32.9947,112.5328,56.5,77,88,10.04
497,Kawalu,ID,2022-11-18 09:55:50,-7.3817,108.2082,75.87,91,100,0.74
498,Hashtrud,IR,2022-11-18 09:55:50,37.4779,47.0508,50.9,38,2,19.24
499,Puerto Del Rosario,ES,2022-11-18 09:55:51,28.5004,-13.8627,74.95,73,40,13.8
500,Hofn,IS,2022-11-18 09:55:51,64.2539,-15.2082,46.42,93,100,17.27
501,Praxedis Guerrero,MX,2022-11-18 09:55:51,31.3667,-106.0167,39.65,45,97,5.79
502,Cap-Aux-Meules,CA,2022-11-18 09:55:52,47.3821,-61.8597,33.82,69,100,26.46
503,Varzob,TJ,2022-11-18 09:55:52,38.7737,68.8178,55.13,62,100,5.79
504,Binga,ZW,2022-11-18 09:55:53,-17.6203,27.3414,91.4,34,2,10.51
505,Los Llanos De Aridane,ES,2022-11-18 09:55:53,28.6585,-17.9182,67.12,80,75,17.27
506,Qostanay,KZ,2022-11-18 09:55:54,53.1667,63.5833,12.49,73,0,6.71
507,Coquimbo,CL,2022-11-18 09:55:54,-29.9533,-71.3436,56.93,100,100,5.75
508,Kupang,ID,2022-11-18 09:55:55,-10.1667,123.5833,81.18,89,40,2.3
509,Outjo,NA,2022-11-18 09:56:55,-20.1167,16.15,93.52,20,22,10.92
510,Karratha,AU,2022-11-18 09:52:39,-20.7377,116.8463,80.91,40,14,22.91
511,Saint Helens,GB,2022-11-18 09:56:56,53.45,-2.7333,50.76,92,75,16.11
512,Elhovo,BG,2022-11-18 09:56:56,42.1667,26.5667,66.15,75,35,8.1
513,West Bay,KY,2022-11-18 09:53:26,19.3667,-81.4167,80.01,88,100,4.0
514,Progreso,MX,2022-11-18 09:56:57,21.2833,-89.6667,74.1,89,22,12.84
515,Hurghada,EG,2022-11-18 09:56:35,27.2574,33.8129,77.04,31,0,13.8
516,Linguere,SN,2022-11-18 09:56:57,15.3953,-15.1193,82.62,74,0,4.61
517,Verkhnyaya Inta,RU,2022-11-18 09:56:58,65.9811,60.3094,18.28,90,100,14.38
518,Roebourne,AU,2022-11-18 09:56:58,-20.7833,117.1333,86.23,25,4,15.95
519,Ibaiti,BR,2022-11-18 09:56:59,-23.8486,-50.1878,53.46,59,0,4.29
520,Chiredzi,ZW,2022-11-18 09:56:59,-21.05,31.6667,98.1,21,2,10.83
521,Guadalupe,MX,2022-11-18 09:53:08,25.6833,-100.25,49.35,83,92,3.31
522,Sompeta,IN,2022-11-18 09:57:00,18.9333,84.6,80.89,49,25,12.33
523,Mugur-Aksy,RU,2022-11-18 09:57:00,50.35,90.5,4.3,81,44,4.76
524,Oudtshoorn,ZA,2022-11-18 09:57:00,-33.5907,22.2014,64.76,47,94,10.33
525,Mogadishu,SO,2022-11-18 09:52:29,2.0371,45.3438,85.87,79,75,12.66
526,Gwadar,PK,2022-11-18 09:57:01,25.1216,62.3254,82.13,57,57,15.01
527,Okhotsk,RU,2022-11-18 09:57:01,59.3833,143.3,-1.5,75,4,10.2
528,Newcastleton,GB,2022-11-18 09:57:02,55.1796,-2.8127,46.74,92,100,8.86
529,Storforshei,NO,2022-11-18 09:57:02,66.4043,14.5233,35.29,32,3,6.15
530,Santiago Del Estero,AR,2022-11-18 09:57:03,-27.7951,-64.2615,75.15,38,0,11.56
531,Santa Cruz,BO,2022-11-18 09:52:14,-17.8,-63.1667,67.46,83,71,4.61
532,Licata,IT,2022-11-18 09:57:03,37.1071,13.9461,68.23,73,24,19.3
533,Ngerengere,TZ,2022-11-18 09:57:04,-6.75,38.1167,92.97,40,85,2.66
534,Sakakah,SA,2022-11-18 09:57:04,29.9697,40.2064,62.17,38,7,8.25
535,Tabuk,PH,2022-11-18 09:57:05,17.4189,121.4443,78.26,79,44,2.33
536,Port Augusta,AU,2022-11-18 09:57:05,-32.5,137.7667,74.08,35,1,12.82
537,Ndele,CF,2022-11-18 09:57:06,8.4109,20.6473,95.34,18,61,5.41
538,Demir Kapija,MK,2022-11-18 09:57:06,41.405,22.2489,67.41,53,19,4.52
539,Yatou,CN,2022-11-18 09:57:06,37.15,122.3833,52.72,64,68,5.7
540,San Carlos De Bariloche,AR,2022-11-18 09:57:07,-41.1456,-71.3082,49.75,87,75,4.61
541,Malaya Vishera,RU,2022-11-18 09:57:08,58.8454,32.2222,24.33,62,99,9.86
542,Yamada,JP,2022-11-18 09:56:00,39.4667,141.95,44.87,80,66,7.27
543,Shimanovsk,RU,2022-11-18 09:57:08,52.0,127.7,11.48,97,70,1.34
544,Tazovskiy,RU,2022-11-18 09:57:09,67.4667,78.7,16.68,93,100,17.85
545,Arlit,NE,2022-11-18 09:56:08,18.7369,7.3853,79.77,12,11,2.06
546,Namatanai,PG,2022-11-18 09:57:09,-3.6667,152.4333,80.46,72,33,8.34
547,Champerico,GT,2022-11-18 09:57:10,14.3,-91.9167,77.07,79,18,4.07
548,Abapo,BO,2022-11-18 09:57:10,-18.8333,-63.4667,64.6,53,74,2.59
549,Te Anau,NZ,2022-11-18 09:53:57,-45.4167,167.7167,55.8,90,100,3.6
550,Tacuarembo,UY,2022-11-18 09:57:11,-31.7333,-55.9833,65.52,62,1,3.94
551,Chengzihe,CN,2022-11-18 09:57:11,45.3333,131.0667,25.57,86,7,3.29
552,Fairbanks,US,2022-11-18 09:55:35,64.8378,-147.7164,9.99,92,27,1.43
553,Saint-Joseph,RE,2022-11-18 09:52:26,-21.3667,55.6167,79.18,62,7,6.24
554,Zapolyarnyy,RU,2022-11-18 09:57:12,69.4154,30.8136,29.48,85,100,4.68
555,Pekan,MY,2022-11-18 09:57:12,3.4836,103.3996,86.11,82,100,6.78
556,Namibe,AO,2022-11-18 09:57:13,-15.1961,12.1522,77.63,78,40,11.5
557,Nevelsk,RU,2022-11-18 09:58:13,46.6733,141.8633,32.34,88,98,7.72
558,Ilmajoki,FI,2022-11-18 09:58:14,62.7333,22.5667,27.16,94,100,3.44
559,Kachiry,KZ,2022-11-18 09:58:14,53.0675,76.1036,13.8,81,74,3.04
560,Barra Patuca,HN,2022-11-18 09:58:15,15.8,-84.2833,76.35,88,100,4.23
561,Cadillac,US,2022-11-18 09:58:15,44.2519,-85.4012,22.91,93,100,6.91
562,Padang,ID,2022-11-18 09:58:16,-0.9492,100.3543,82.45,87,98,5.3
563,Sabang,ID,2022-11-18 09:58:16,5.8933,95.3214,82.15,76,99,20.33
564,Puerto Asis,CO,2022-11-18 09:58:17,0.5133,-76.5007,68.92,93,94,0.89
565,Cernesti,RO,2022-11-18 09:58:17,47.5167,23.75,46.72,92,100,3.83
566,Ewa Beach,US,2022-11-18 09:58:18,21.3156,-158.0072,74.98,83,100,4.0
567,Saint-Francois,FR,2022-11-18 09:58:18,46.4154,3.9054,51.24,76,20,8.05
568,Metro,ID,2022-11-18 09:58:18,-5.1131,105.3067,80.47,83,100,4.94
569,Birin,NP,2022-11-18 09:58:19,26.8865,88.0718,59.81,67,35,2.93
570,Kolpashevo,RU,2022-11-18 09:53:24,58.3131,82.9089,-1.39,96,39,6.24
571,Eyl,SO,2022-11-18 09:58:20,7.9803,49.8164,85.46,57,0,18.59
572,Orlik,RU,2022-11-18 09:58:20,52.5178,99.825,-0.78,89,83,1.01
573,Gimli,CA,2022-11-18 09:58:20,50.6336,-96.9907,6.82,78,100,4.61
574,San Carlos,VE,2022-11-18 09:58:21,9.6612,-68.5827,71.44,98,100,2.46
575,Baherden,TM,2022-11-18 09:58:21,38.4362,57.4316,68.16,33,75,3.11
576,Bac Lieu,VN,2022-11-18 09:58:22,9.285,105.7244,80.35,81,100,11.25
577,Auki,SB,2022-11-18 09:58:22,-8.7676,160.7034,76.89,84,100,2.64
578,Lasa,IT,2022-11-18 09:58:23,46.6166,10.7002,48.02,69,100,7.05
579,Xinzhi,CN,2022-11-18 09:58:23,36.4989,111.7047,50.74,73,100,4.07
580,Goundam,ML,2022-11-18 09:58:24,16.4145,-3.6708,82.63,11,63,11.1
581,Heihe,CN,2022-11-18 09:58:24,50.2441,127.4902,12.78,95,25,3.83
582,Miramar,US,2022-11-18 09:57:53,25.9873,-80.2323,66.02,84,100,13.33
583,Mongoumba,CF,2022-11-18 09:58:25,3.6415,18.5936,92.5,44,45,2.15
584,Oktyabrskiy,RU,2022-11-18 09:58:25,54.4815,53.471,29.01,96,100,9.89
585,Saskylakh,RU,2022-11-18 09:58:26,71.9167,114.0833,-32.4,99,38,7.2
586,Maniwaki,CA,2022-11-18 09:58:26,46.3834,-75.966,10.78,92,98,0.0
587,Nantucket,US,2022-11-18 09:58:27,41.2835,-70.0995,35.15,58,36,17.05
588,Wenling,CN,2022-11-18 09:58:27,28.3669,121.36,64.76,89,78,6.62
589,Walvis Bay,NA,2022-11-18 09:58:27,-22.9575,14.5053,65.08,64,84,10.16
590,Havre-Saint-Pierre,CA,2022-11-18 09:54:25,50.2334,-63.5986,26.6,86,100,5.75
